#?rerun filter ra dec type sh sw name
pdr3_wide HSC-I 226.84116048 10.31248926 coadd 8asec 8asec GB6J150722+101836
pdr3_wide HSC-I 226.85551267 8.49569056 coadd 8asec 8asec GB6J150725+082939
pdr3_wide HSC-I 227.46068083 15.95710072 coadd 8asec 8asec GB6J150948+155702
pdr3_wide HSC-I 227.8807577 7.25197458 coadd 8asec 8asec GB6J151130+071445
pdr3_wide HSC-I 229.16757079 0.25053263 coadd 8asec 8asec GB6J151639+001509
pdr3_wide HSC-I 229.52557445 42.74584308 coadd 8asec 8asec GB6J151806+424346
pdr3_wide HSC-I 229.66210362 40.75006641 coadd 8asec 8asec GB6J151838+404532
pdr3_wide HSC-I 230.34392847 4.34169921 coadd 8asec 8asec GB6J152122+042041
pdr3_wide HSC-I 230.86213348 28.62570424 coadd 8asec 8asec GB6J152327+283651
pdr3_wide HSC-I 231.25349265 33.3999572 coadd 8asec 8asec GB6J152500+332405
pdr3_wide HSC-I 232.34372785 36.36173234 coadd 8asec 8asec GB6J152920+362127
pdr3_wide HSC-I 232.56732168 27.09750743 coadd 8asec 8asec GB6J153013+270604
pdr3_wide HSC-I 232.56769478 37.9753454 coadd 8asec 8asec GB6J153016+375836
pdr3_wide HSC-I 232.91150692 6.67931502 coadd 8asec 8asec GB6J153138+064032
pdr3_wide HSC-I 233.0093046 30.27469502 coadd 8asec 8asec GB6J153202+301639
pdr3_wide HSC-I 233.3854483 52.12613364 coadd 8asec 8asec GB6J153330+520635
pdr3_wide HSC-I 233.69669481 37.26516888 coadd 8asec 8asec GB6J153446+371529
pdr3_wide HSC-I 233.73835933 23.50368099 coadd 8asec 8asec GB6J153456+233006
pdr3_wide HSC-I 234.75691787 35.51279227 coadd 8asec 8asec GB6J153900+353053
pdr3_wide HSC-I 234.77319914 14.02321678 coadd 8asec 8asec GB6J153904+140148
pdr3_wide HSC-I 234.88330962 38.16370576 coadd 8asec 8asec GB6J153931+381011
pdr3_wide HSC-I 235.22966012 34.50431951 coadd 8asec 8asec GB6J154054+343020
pdr3_wide HSC-I 236.79015251 3.16358493 coadd 8asec 8asec GB6J154710+031006
pdr3_wide HSC-I 237.3013874 30.78790923 coadd 8asec 8asec GB6J154912+304712
